npa,locality,canton,premium_region,bfs_number,commune,district,npa_spans_multiple_regions_flag,locality_spans_multiple_communes_flag
8217,Wilchingen,SH,2,2973,Trasadingen,Unterklettgau,0,1
8217,Wilchingen,SH,2,2974,Wilchingen,Unterklettgau,0,1
8218,Osterfingen,SH,2,2974,Wilchingen,Unterklettgau,0,0
8219,Trasadingen,SH,2,2973,Trasadingen,Unterklettgau,0,0
8222,Beringen,SH,2,2932,Beringen,Schaffhausen,0,0
8223,Guntmadingen,SH,2,2904,Neunkirch,Oberklettgau,0,1
8223,Guntmadingen,SH,2,2932,Beringen,Schaffhausen,0,1
8224,Löhningen,SH,2,2904,Neunkirch,Oberklettgau,0,1
8224,Löhningen,SH,2,2903,Löhningen,Oberklettgau,0,1
8225,Siblingen,SH,2,2953,Siblingen,Schleitheim,0,1
8225,Siblingen,SH,2,2901,Gächlingen,Oberklettgau,0,1
8226,Schleitheim,SH,2,2952,Schleitheim,Schleitheim,0,1
8226,Schleitheim,SH,2,2901,Gächlingen,Oberklettgau,0,1
8226,Schleitheim,SH,2,2951,Beggingen,Schleitheim,0,1
8228,Beggingen,SH,2,2951,Beggingen,Schleitheim,0,0
8231,Hemmental,SH,1,2939,Schaffhausen,Schaffhausen,0,0
8232,Merishausen,SH,2,2936,Merishausen,Schaffhausen,0,0
8233,Bargen SH,SH,2,2931,Bargen (SH),Schaffhausen,0,0
8234,Stetten SH,SH,2,2919,Stetten (SH),Reiat,0,0
8235,Lohn SH,SH,2,2917,Lohn (SH),Reiat,0,0
8236,Büttenhardt,SH,2,2914,Büttenhardt,Reiat,0,1
8236,Opfertshofen SH,SH,2,2920,Thayngen,Reiat,0,1
8239,Dörflingen,SH,2,2915,Dörflingen,Reiat,0,0
8240,Thayngen,SH,2,2920,Thayngen,Reiat,0,0
8241,Barzheim,SH,2,2920,Thayngen,Reiat,0,0
8242,Bibern SH,SH,2,2920,Thayngen,Reiat,0,0
8242,Hofen SH,SH,2,2920,Thayngen,Reiat,0,0
8243,Altdorf SH,SH,2,2920,Thayngen,Reiat,0,0
8245,Feuerthalen,ZH,3,27,Feuerthalen,Andelfingen,0,0
8246,Langwiesen,ZH,3,27,Feuerthalen,Andelfingen,0,0
8247,Flurlingen,ZH,3,29,Flurlingen,Andelfingen,0,0
8248,Uhwiesen,ZH,3,34,Laufen-Uhwiesen,Andelfingen,0,0
8252,Schlatt TG,TG,0,4545,Diessenhofen,Frauenfeld,0,1
8252,Schlatt TG,TG,0,4546,Schlatt (TG),Frauenfeld,0,1
8253,Diessenhofen,TG,0,4545,Diessenhofen,Frauenfeld,0,0
8253,Willisdorf,TG,0,4545,Diessenhofen,Frauenfeld,0,0
8254,Basadingen,TG,0,4536,Basadingen-Schlattingen,Frauenfeld,0,0
8255,Schlattingen,TG,0,4536,Basadingen-Schlattingen,Frauenfeld,0,0
8259,Etzwilen,TG,0,4871,Wagenhausen,Frauenfeld,0,0
8259,Kaltenbach,TG,0,4871,Wagenhausen,Frauenfeld,0,0
8259,Rheinklingen,TG,0,4871,Wagenhausen,Frauenfeld,0,0
8259,Wagenhausen,TG,0,4871,Wagenhausen,Frauenfeld,0,0
8260,Stein am Rhein,SH,2,2964,Stein am Rhein,Stein,0,0
8261,Hemishofen,SH,2,2962,Hemishofen,Stein,0,0
8262,Ramsen,SH,2,2963,Ramsen,Stein,0,0
8263,Buch SH,SH,2,2961,Buch (SH),Stein,0,0
8264,Eschenz,TG,0,4826,Mammern,Frauenfeld,0,1
8264,Eschenz,TG,0,4806,Eschenz,Frauenfeld,0,1
8265,Mammern,TG,0,4826,Mammern,Frauenfeld,0,0
8266,Steckborn,TG,0,4864,Steckborn,Frauenfeld,0,0
8267,Berlingen,TG,0,4801,Berlingen,Frauenfeld,0,0
8268,Mannenbach-Salenstein,TG,0,4851,Salenstein,Kreuzlingen,0,0
8268,Salenstein,TG,0,4851,Salenstein,Kreuzlingen,0,0
8269,Fruthwilen,TG,0,4851,Salenstein,Kreuzlingen,0,0
8272,Ermatingen,TG,0,4646,Ermatingen,Kreuzlingen,0,0
8273,Triboltingen,TG,0,4646,Ermatingen,Kreuzlingen,0,0
8274,Gottlieben,TG,0,4651,Gottlieben,Kreuzlingen,0,1
8274,Tägerwilen,TG,0,4696,Tägerwilen,Kreuzlingen,0,1
8280,Kreuzlingen,TG,0,4696,Tägerwilen,Kreuzlingen,0,1
8280,Kreuzlingen,TG,0,4671,Kreuzlingen,Kreuzlingen,0,1
8302,Kloten,ZH,2,62,Kloten,Bülach,0,0
8303,Bassersdorf,ZH,3,52,Bassersdorf,Bülach,0,0
8304,Wallisellen,ZH,2,69,Wallisellen,Bülach,0,0
8305,Dietlikon,ZH,2,54,Dietlikon,Bülach,0,0
8306,Brüttisellen,ZH,2,200,Wangen-Brüttisellen,Uster,0,0
8307,Effretikon,ZH,3,296,Illnau-Effretikon,Pfäffikon,1,0
8307,Effretikon,ZH,2,199,Volketswil,Uster,1,0
8307,Ottikon b. Kemptthal,ZH,3,296,Illnau-Effretikon,Pfäffikon,1,0
8308,Agasul,ZH,3,296,Illnau-Effretikon,Pfäffikon,0,1
8308,Agasul,ZH,3,180,Weisslingen,Pfäffikon,0,1
8308,Illnau,ZH,3,296,Illnau-Effretikon,Pfäffikon,0,1
8308,Illnau,ZH,3,172,Fehraltorf,Pfäffikon,0,1
8309,Nürensdorf,ZH,3,64,Nürensdorf,Bülach,0,0
8310,Grafstal,ZH,3,176,Lindau,Pfäffikon,1,0
8310,Kemptthal,ZH,3,176,Lindau,Pfäffikon,1,0
8310,Kemptthal,ZH,2,230,Winterthur,Winterthur,1,0
8311,Brütten,ZH,3,213,Brütten,Winterthur,0,0
8312,Winterberg ZH,ZH,3,176,Lindau,Pfäffikon,0,0
8314,Kyburg,ZH,3,296,Illnau-Effretikon,Pfäffikon,0,0
8315,Lindau,ZH,3,176,Lindau,Pfäffikon,0,0
8317,Tagelswangen,ZH,3,176,Lindau,Pfäffikon,0,0
8320,Fehraltorf,ZH,3,172,Fehraltorf,Pfäffikon,0,0
8322,Gündisau,ZH,3,178,Russikon,Pfäffikon,0,1
8322,Madetswil,ZH,3,178,Russikon,Pfäffikon,0,1
8322,Madetswil,ZH,3,182,Wildberg,Pfäffikon,0,1
8330,Pfäffikon ZH,ZH,3,177,Pfäffikon,Pfäffikon,0,0
8331,Auslikon,ZH,3,177,Pfäffikon,Pfäffikon,0,0
8332,Rumlikon,ZH,3,178,Russikon,Pfäffikon,0,0
8332,Russikon,ZH,3,178,Russikon,Pfäffikon,0,0
8335,Hittnau,ZH,3,173,Hittnau,Pfäffikon,0,0
8340,Hinwil,ZH,3,113,Dürnten,Hinwil,0,1
8340,Hinwil,ZH,3,117,Hinwil,Hinwil,0,1
8340,Hinwil,ZH,3,111,Bäretswil,Hinwil,0,1
8342,Wernetshausen,ZH,3,117,Hinwil,Hinwil,0,0
8344,Bäretswil,ZH,3,111,Bäretswil,Hinwil,0,0
8345,Adetswil,ZH,3,121,Wetzikon (ZH),Hinwil,0,1
8345,Adetswil,ZH,3,111,Bäretswil,Hinwil,0,1
8352,Elsau,ZH,3,219,Elsau,Winterthur,1,0
8352,Ricketwil (Winterthur),ZH,2,230,Winterthur,Winterthur,1,0
8353,Elgg,ZH,3,294,Elgg,Winterthur,0,0
8354,Dickbuch,ZH,3,294,Elgg,Winterthur,0,1
8354,Hofstetten ZH,ZH,3,226,Schlatt (ZH),Winterthur,0,1
8354,Hofstetten ZH,ZH,3,294,Elgg,Winterthur,0,1
8355,Aadorf,ZH,3,294,Elgg,Winterthur,1,0
8355,Aadorf,TG,0,4551,Aadorf,Münchwilen,1,0
8356,Ettenhausen TG,TG,0,4551,Aadorf,Münchwilen,0,0
8357,Guntershausen b. Aadorf,TG,0,4551,Aadorf,Münchwilen,0,0
8360,Eschlikon TG,TG,0,4746,Münchwilen (TG),Münchwilen,0,1
8360,Eschlikon TG,TG,0,4724,Eschlikon,Münchwilen,0,1
8360,Wallenwil,TG,0,4724,Eschlikon,Münchwilen,0,1
8362,Balterswil,TG,0,4721,Bichelsee-Balterswil,Münchwilen,0,0
8363,Bichelsee,TG,0,4721,Bichelsee-Balterswil,Münchwilen,1,0
8363,Bichelsee,ZH,3,228,Turbenthal,Winterthur,1,0
8370,Sirnach,TG,0,4761,Sirnach,Münchwilen,0,1
8370,Sirnach,TG,0,4724,Eschlikon,Münchwilen,0,1
8371,Busswil TG,TG,0,4761,Sirnach,Münchwilen,0,0
8372,Wiezikon b. Sirnach,TG,0,4761,Sirnach,Münchwilen,0,1
8372,Wiezikon b. Sirnach,TG,0,4726,Fischingen,Münchwilen,0,1
8374,Dussnang,TG,0,4726,Fischingen,Münchwilen,0,0
8374,Oberwangen TG,TG,0,4726,Fischingen,Münchwilen,0,0
8376,Au TG,SG,3,3394,Mosnang,Toggenburg,1,0
8376,Au TG,TG,0,4726,Fischingen,Münchwilen,1,0
8376,Fischingen,SG,2,3392,Kirchberg (SG),Toggenburg,1,0
8376,Fischingen,TG,0,4726,Fischingen,Münchwilen,1,0
8400,Winterthur,ZH,2,230,Winterthur,Winterthur,0,0
8404,Reutlingen (Winterthur),ZH,2,230,Winterthur,Winterthur,0,0
8404,Stadel (Winterthur),ZH,2,230,Winterthur,Winterthur,0,0
8404,Winterthur,ZH,2,230,Winterthur,Winterthur,0,0
8405,Winterthur,ZH,3,226,Schlatt (ZH),Winterthur,1,0
8405,Winterthur,ZH,2,230,Winterthur,Winterthur,1,0
8406,Winterthur,ZH,2,230,Winterthur,Winterthur,0,0
8408,Winterthur,ZH,2,230,Winterthur,Winterthur,0,0
8409,Winterthur,ZH,2,230,Winterthur,Winterthur,0,0
8412,Aesch (Neftenbach),ZH,3,223,Neftenbach,Winterthur,0,0
8412,Hünikon (Neftenbach),ZH,3,223,Neftenbach,Winterthur,0,0
8412,Riet (Neftenbach),ZH,3,223,Neftenbach,Winterthur,0,0
8413,Neftenbach,ZH,3,223,Neftenbach,Winterthur,0,0
8414,Buch am Irchel,ZH,3,24,Buch am Irchel,Andelfingen,0,0
8415,Berg am Irchel,ZH,3,23,Berg am Irchel,Andelfingen,0,0
8415,Gräslikon,ZH,3,23,Berg am Irchel,Andelfingen,0,0
8416,Flaach,ZH,3,28,Flaach,Andelfingen,0,0
8418,Schlatt ZH,ZH,3,226,Schlatt (ZH),Winterthur,0,0
8421,Dättlikon,ZH,3,215,Dättlikon,Winterthur,0,0
8422,Pfungen,ZH,3,224,Pfungen,Winterthur,0,0
8424,Embrach,ZH,3,56,Embrach,Bülach,0,0
8425,Oberembrach,ZH,3,65,Oberembrach,Bülach,0,0
8426,Lufingen,ZH,3,63,Lufingen,Bülach,0,0
8427,Freienstein,ZH,3,57,Freienstein-Teufen,Bülach,0,1
8427,Rorbas,ZH,3,68,Rorbas,Bülach,0,1
8428,Teufen ZH,ZH,3,57,Freienstein-Teufen,Bülach,0,1
8428,Teufen ZH,ZH,3,68,Rorbas,Bülach,0,1
8442,Hettlingen,ZH,3,221,Hettlingen,Winterthur,0,0
8444,Henggart,ZH,3,31,Henggart,Andelfingen,0,0
8447,Dachsen,ZH,3,25,Dachsen,Andelfingen,0,1
8447,Dachsen,ZH,3,34,Laufen-Uhwiesen,Andelfingen,0,1
8450,Andelfingen,ZH,3,291,Andelfingen,Andelfingen,0,0
8451,Kleinandelfingen,ZH,3,33,Kleinandelfingen,Andelfingen,0,0
8452,Adlikon b. Andelfingen,ZH,3,291,Andelfingen,Andelfingen,0,0
8453,Alten,ZH,3,33,Kleinandelfingen,Andelfingen,0,0
8454,Buchberg,SH,2,2933,Buchberg,Schaffhausen,0,0
8455,Rüdlingen,SH,2,2938,Rüdlingen,Schaffhausen,0,1
8455,Rüdlingen,SH,2,2933,Buchberg,Schaffhausen,0,1
8457,Humlikon,ZH,3,291,Andelfingen,Andelfingen,0,0
8458,Dorf,ZH,3,26,Dorf,Andelfingen,0,0
8459,Volken,ZH,3,43,Volken,Andelfingen,0,0
8460,Marthalen,ZH,3,35,Marthalen,Andelfingen,0,0
8461,Oerlingen,ZH,3,33,Kleinandelfingen,Andelfingen,0,0
8462,Rheinau,ZH,3,38,Rheinau,Andelfingen,0,0
8463,Benken ZH,ZH,3,22,Benken (ZH),Andelfingen,0,0
8464,Ellikon am Rhein,ZH,3,35,Marthalen,Andelfingen,0,0
8465,Rudolfingen,ZH,3,40,Trüllikon,Andelfingen,0,0
8465,Wildensbuch,ZH,3,40,Trüllikon,Andelfingen,0,0
8466,Trüllikon,ZH,3,40,Trüllikon,Andelfingen,0,1
8466,Trüllikon,ZH,3,37,Ossingen,Andelfingen,0,1
8467,Truttikon,ZH,3,41,Truttikon,Andelfingen,0,0
8468,Guntalingen,ZH,3,292,Stammheim,Andelfingen,0,0
8468,Waltalingen,ZH,3,292,Stammheim,Andelfingen,0,0
8471,Berg (Dägerlen),ZH,3,214,Dägerlen,Winterthur,0,0
8471,Bänk (Dägerlen),ZH,3,214,Dägerlen,Winterthur,0,0
8471,Dägerlen,ZH,3,214,Dägerlen,Winterthur,0,0
8471,Oberwil (Dägerlen),ZH,3,214,Dägerlen,Winterthur,0,0
8471,Rutschwil (Dägerlen),ZH,3,214,Dägerlen,Winterthur,0,0
8472,Seuzach,ZH,3,227,Seuzach,Winterthur,0,0
8474,Dinhard,ZH,3,216,Dinhard,Winterthur,0,0
8475,Ossingen,ZH,3,37,Ossingen,Andelfingen,0,0
8476,Unterstammheim,TG,0,4536,Basadingen-Schlattingen,Frauenfeld,1,0
8476,Unterstammheim,ZH,3,292,Stammheim,Andelfingen,1,0
8477,Oberstammheim,ZH,3,292,Stammheim,Andelfingen,0,0
8478,Thalheim an der Thur,ZH,3,39,Thalheim an der Thur,Andelfingen,0,0
8479,Altikon,ZH,3,211,Altikon,Winterthur,0,0
8482,Sennhof (Winterthur),ZH,3,296,Illnau-Effretikon,Pfäffikon,1,0
8482,Sennhof (Winterthur),ZH,2,230,Winterthur,Winterthur,1,0
8483,Kollbrunn,ZH,3,296,Illnau-Effretikon,Pfäffikon,0,1
8483,Kollbrunn,ZH,3,231,Zell (ZH),Winterthur,0,1
8484,Neschwil,ZH,3,180,Weisslingen,Pfäffikon,0,0
8484,Theilingen,ZH,3,180,Weisslingen,Pfäffikon,0,0
8484,Weisslingen,ZH,3,180,Weisslingen,Pfäffikon,0,0
8486,Rikon im Tösstal,ZH,3,180,Weisslingen,Pfäffikon,0,1
8486,Rikon im Tösstal,ZH,3,231,Zell (ZH),Winterthur,0,1
8487,Rämismühle,ZH,3,231,Zell (ZH),Winterthur,0,0
8487,Zell ZH,ZH,3,231,Zell (ZH),Winterthur,0,0
8488,Turbenthal,ZH,3,228,Turbenthal,Winterthur,0,1
8488,Turbenthal,ZH,3,182,Wildberg,Pfäffikon,0,1
8489,Ehrikon,ZH,3,182,Wildberg,Pfäffikon,0,0
8489,Schalchen,ZH,3,182,Wildberg,Pfäffikon,0,0
8489,Wildberg,ZH,3,182,Wildberg,Pfäffikon,0,0
8492,Wila,ZH,3,228,Turbenthal,Winterthur,0,1
8492,Wila,ZH,3,181,Wila,Pfäffikon,0,1
8493,Saland,ZH,3,297,Bauma,Pfäffikon,0,1
8493,Saland,ZH,3,181,Wila,Pfäffikon,0,1
8494,Bauma,ZH,3,297,Bauma,Pfäffikon,0,0
8495,Schmidrüti,ZH,3,228,Turbenthal,Winterthur,1,0
8495,Schmidrüti,TG,0,4726,Fischingen,Münchwilen,1,0
8496,Steg im Tösstal,ZH,3,114,Fischenthal,Hinwil,0,0
8496,Steg im Tösstal,SG,3,3394,Mosnang,Toggenburg,0,0
8497,Fischenthal,ZH,3,120,Wald (ZH),Hinwil,0,1
8497,Fischenthal,ZH,3,114,Fischenthal,Hinwil,0,1
8498,Gibswil,ZH,3,114,Fischenthal,Hinwil,0,1
8498,Gibswil,ZH,3,117,Hinwil,Hinwil,0,1
8498,Gibswil,ZH,3,111,Bäretswil,Hinwil,0,1
8499,Sternenberg,ZH,3,297,Bauma,Pfäffikon,1,0
8499,Sternenberg,TG,0,4726,Fischingen,Münchwilen,1,0
8500,Frauenfeld,TG,0,4611,Thundorf,Frauenfeld,1,0
8500,Frauenfeld,TG,0,4591,Matzingen,Frauenfeld,1,0
8500,Frauenfeld,TG,0,4561,Felben-Wellhausen,Frauenfeld,1,0
8500,Frauenfeld,TG,0,4566,Frauenfeld,Frauenfeld,1,0
8500,Frauenfeld,TG,0,4571,Gachnang,Frauenfeld,1,0
8500,Gerlikon,ZH,3,220,Hagenbuch,Winterthur,1,0
8500,Gerlikon,TG,0,4566,Frauenfeld,Frauenfeld,1,0
8505,Dettighofen,TG,0,4841,Pfyn,Frauenfeld,0,0
8505,Pfyn,TG,0,4841,Pfyn,Frauenfeld,0,0
8506,Lanzenneunforn,TG,0,4811,Herdern,Frauenfeld,0,0
8507,Hörhausen,TG,0,4816,Homburg,Frauenfeld,0,1
8507,Hörhausen,TG,0,4826,Mammern,Frauenfeld,0,1
8508,Homburg,TG,0,4816,Homburg,Frauenfeld,0,1
8508,Homburg,TG,0,4841,Pfyn,Frauenfeld,0,1
8512,Lustdorf,TG,0,4611,Thundorf,Frauenfeld,0,0
8512,Thundorf,TG,0,4611,Thundorf,Frauenfeld,0,0
8512,Wetzikon TG,TG,0,4611,Thundorf,Frauenfeld,0,0
8514,Amlikon-Bissegg,TG,0,4881,Amlikon-Bissegg,Weinfelden,0,1
8514,Amlikon-Bissegg,TG,0,4711,Affeltrangen,Weinfelden,0,1
8522,Aawangen,TG,0,4551,Aadorf,Münchwilen,0,0
8522,Häuslenen,TG,0,4551,Aadorf,Münchwilen,0,0
8523,Hagenbuch ZH,ZH,3,220,Hagenbuch,Winterthur,0,1
8523,Hagenbuch ZH,ZH,3,294,Elgg,Winterthur,0,1
8524,Buch b. Frauenfeld,TG,0,4616,Uesslingen-Buch,Frauenfeld,0,0
8524,Uesslingen,TG,0,4616,Uesslingen-Buch,Frauenfeld,0,0
8525,Niederneunforn,TG,0,4601,Neunforn,Frauenfeld,1,0
8525,Wilen b. Neunforn,TG,0,4601,Neunforn,Frauenfeld,1,0
8525,Wilen b. Neunforn,ZH,3,292,Stammheim,Andelfingen,1,0
8526,Oberneunforn,TG,0,4601,Neunforn,Frauenfeld,0,0
8532,Warth,TG,0,4621,Warth-Weiningen,Frauenfeld,0,1
8532,Weiningen TG,TG,0,4811,Herdern,Frauenfeld,0,1
8532,Weiningen TG,TG,0,4621,Warth-Weiningen,Frauenfeld,0,1
8535,Herdern,TG,0,4811,Herdern,Frauenfeld,0,1
8535,Herdern,TG,0,4821,Hüttwilen,Frauenfeld,0,1
8536,Hüttwilen,TG,0,4811,Herdern,Frauenfeld,0,1
8536,Hüttwilen,TG,0,4821,Hüttwilen,Frauenfeld,0,1
8537,Nussbaumen TG,TG,0,4821,Hüttwilen,Frauenfeld,0,0
8537,Uerschhausen,TG,0,4821,Hüttwilen,Frauenfeld,0,0
8542,Wiesendangen,ZH,3,298,Wiesendangen,Winterthur,1,0
8542,Wiesendangen,ZH,2,230,Winterthur,Winterthur,1,0
8543,Bertschikon,ZH,3,298,Wiesendangen,Winterthur,0,0
8543,Gundetswil,ZH,3,298,Wiesendangen,Winterthur,0,0
8543,Kefikon ZH,ZH,3,298,Wiesendangen,Winterthur,0,0
8544,Attikon,ZH,3,298,Wiesendangen,Winterthur,0,0
8545,Rickenbach Sulz,ZH,3,225,Rickenbach (ZH),Winterthur,1,0
8545,Rickenbach Sulz,ZH,2,230,Winterthur,Winterthur,1,0
8545,Rickenbach ZH,ZH,3,225,Rickenbach (ZH),Winterthur,1,0
8546,Islikon,TG,0,4571,Gachnang,Frauenfeld,1,0
8546,Kefikon TG,TG,0,4571,Gachnang,Frauenfeld,1,0
8546,Menzengrüt,ZH,3,298,Wiesendangen,Winterthur,1,0
8547,Gachnang,TG,0,4571,Gachnang,Frauenfeld,0,0
8548,Ellikon an der Thur,ZH,3,218,Ellikon an der Thur,Winterthur,0,0
8552,Felben-Wellhausen,TG,0,4561,Felben-Wellhausen,Frauenfeld,0,0
8553,Eschikofen,TG,0,4590,Hüttlingen,Frauenfeld,0,0
8553,Harenwilen,TG,0,4590,Hüttlingen,Frauenfeld,0,0
8553,Hüttlingen,TG,0,4590,Hüttlingen,Frauenfeld,0,0
8553,Mettendorf TG,TG,0,4590,Hüttlingen,Frauenfeld,0,0
8554,Bonau,TG,0,4881,Amlikon-Bissegg,Weinfelden,0,1
8554,Bonau,TG,0,4951,Wigoltingen,Weinfelden,0,1
8554,Müllheim-Wigoltingen,TG,0,4951,Wigoltingen,Weinfelden,0,1
8555,Müllheim Dorf,TG,0,4831,Müllheim,Frauenfeld,0,0
8556,Engwang,TG,0,4951,Wigoltingen,Weinfelden,0,0
8556,Illhart,TG,0,4951,Wigoltingen,Weinfelden,0,0
8556,Lamperswil TG,TG,0,4951,Wigoltingen,Weinfelden,0,0
8556,Wigoltingen,TG,0,4951,Wigoltingen,Weinfelden,0,0
8558,Raperswilen,TG,0,4701,Wäldi,Kreuzlingen,0,1
8558,Raperswilen,TG,0,4846,Raperswilen,Kreuzlingen,0,1
8560,Märstetten,TG,0,4941,Märstetten,Weinfelden,0,1
8560,Märstetten,TG,0,4951,Wigoltingen,Weinfelden,0,1
8561,Ottoberg,TG,0,4941,Märstetten,Weinfelden,0,0
8564,Engwilen,TG,0,4701,Wäldi,Kreuzlingen,0,1
8564,Engwilen,TG,0,4951,Wigoltingen,Weinfelden,0,1
8564,Gunterswilen,TG,0,4701,Wäldi,Kreuzlingen,0,1
8564,Hattenhausen,TG,0,4701,Wäldi,Kreuzlingen,0,1
8564,Hefenhausen,TG,0,4701,Wäldi,Kreuzlingen,0,1
8564,Lipperswil,TG,0,4701,Wäldi,Kreuzlingen,0,1
8564,Sonterswil,TG,0,4701,Wäldi,Kreuzlingen,0,1
8564,Wagerswil,TG,0,4951,Wigoltingen,Weinfelden,0,1
8564,Wäldi,TG,0,4701,Wäldi,Kreuzlingen,0,1
8565,Hugelshofen,TG,0,4666,Kemmental,Kreuzlingen,0,0
8566,Dotnacht,TG,0,4666,Kemmental,Kreuzlingen,0,0
8566,Ellighausen,TG,0,4666,Kemmental,Kreuzlingen,0,0
8566,Lippoldswilen,TG,0,4666,Kemmental,Kreuzlingen,0,0
8566,Neuwilen,TG,0,4666,Kemmental,Kreuzlingen,0,0
8570,Weinfelden,TG,0,4946,Weinfelden,Weinfelden,0,1
8570,Weinfelden,TG,0,4891,Berg (TG),Weinfelden,0,1
8572,Andhausen,TG,0,4891,Berg (TG),Weinfelden,0,0
8572,Berg TG,TG,0,4891,Berg (TG),Weinfelden,0,0
8572,Graltshausen,TG,0,4891,Berg (TG),Weinfelden,0,0
8572,Guntershausen b. Berg,TG,0,4891,Berg (TG),Weinfelden,0,0
8573,Alterswilen,TG,0,4666,Kemmental,Kreuzlingen,0,0
8573,Altishausen,TG,0,4666,Kemmental,Kreuzlingen,0,0
8573,Siegershausen,TG,0,4666,Kemmental,Kreuzlingen,0,0
8574,Dettighofen (Lengwil),TG,0,4683,Lengwil,Kreuzlingen,0,0
8574,Illighausen,TG,0,4683,Lengwil,Kreuzlingen,0,0
8574,Lengwil,TG,0,4683,Lengwil,Kreuzlingen,0,0
8574,Oberhofen TG,TG,0,4683,Lengwil,Kreuzlingen,0,0
8575,Bürglen TG,TG,0,4921,Bussnang,Weinfelden,0,1
8575,Bürglen TG,TG,0,4946,Weinfelden,Weinfelden,0,1
8575,Bürglen TG,TG,0,4911,Bürglen (TG),Weinfelden,0,1
8575,Istighofen,TG,0,4911,Bürglen (TG),Weinfelden,0,1
8576,Mauren TG,TG,0,4891,Berg (TG),Weinfelden,0,0
8577,Schönholzerswilen,TG,0,4756,Schönholzerswilen,Weinfelden,0,0
8580,Amriswil,TG,0,4441,Salmsach,Arbon,1,0
8580,Amriswil,TG,0,4461,Amriswil,Arbon,1,0
8580,Biessenhofen,TG,0,4461,Amriswil,Arbon,1,0
8580,Hagenwil b. Amriswil,SG,2,3202,Muolen,St. Gallen,1,0
8580,Hagenwil b. Amriswil,TG,0,4461,Amriswil,Arbon,1,0
8580,Hefenhofen,TG,0,4416,Hefenhofen,Arbon,1,0
8580,Sommeri,TG,0,4446,Sommeri,Arbon,1,0
8581,Schocherswil,TG,0,4461,Amriswil,Arbon,0,0
8582,Dozwil,TG,0,4406,Dozwil,Arbon,0,0
8583,Donzhausen,TG,0,4506,Sulgen,Weinfelden,0,0
8583,Götighofen,TG,0,4506,Sulgen,Weinfelden,0,0
8583,Sulgen,TG,0,4506,Sulgen,Weinfelden,0,0
8584,Leimbach TG,TG,0,4911,Bürglen (TG),Weinfelden,0,1
8584,Opfershofen TG,TG,0,4891,Berg (TG),Weinfelden,0,1
8584,Opfershofen TG,TG,0,4911,Bürglen (TG),Weinfelden,0,1
8585,Birwinken,TG,0,4901,Birwinken,Weinfelden,0,1
8585,Happerswil,TG,0,4901,Birwinken,Weinfelden,0,1
8585,Herrenhof,TG,0,4681,Langrickenbach,Kreuzlingen,0,1
8585,Klarsreuti,TG,0,4901,Birwinken,Weinfelden,0,1
8585,Langrickenbach,TG,0,4681,Langrickenbach,Kreuzlingen,0,1
8585,Mattwil,TG,0,4901,Birwinken,Weinfelden,0,1
8585,Schönenbaumgarten,TG,0,4681,Langrickenbach,Kreuzlingen,0,1
8585,Zuben,TG,0,4681,Langrickenbach,Kreuzlingen,0,1
8586,Andwil TG,TG,0,4901,Birwinken,Weinfelden,0,1
8586,Buch b. Kümmertshausen,TG,0,4901,Birwinken,Weinfelden,0,1
8586,Buchackern,TG,0,4476,Erlen,Weinfelden,0,1
8586,Engishofen,TG,0,4476,Erlen,Weinfelden,0,1
8586,Ennetaach,TG,0,4476,Erlen,Weinfelden,0,1
8586,Erlen,TG,0,4476,Erlen,Weinfelden,0,1
8586,Kümmertshausen,TG,0,4681,Langrickenbach,Kreuzlingen,0,1
8586,Kümmertshausen,TG,0,4476,Erlen,Weinfelden,0,1
8586,Riedt b. Erlen,TG,0,4476,Erlen,Weinfelden,0,1
8587,Oberaach,TG,0,4461,Amriswil,Arbon,0,0
8588,Zihlschlacht,TG,0,4511,Zihlschlacht-Sitterdorf,Weinfelden,0,0
8589,Sitterdorf,TG,0,4511,Zihlschlacht-Sitterdorf,Weinfelden,0,0
8590,Romanshorn,TG,0,4451,Uttwil,Arbon,0,1
8590,Romanshorn,TG,0,4436,Romanshorn,Arbon,0,1
8592,Uttwil,TG,0,4451,Uttwil,Arbon,0,0
8593,Kesswil,TG,0,4426,Kesswil,Arbon,0,0
8594,Güttingen,TG,0,4656,Güttingen,Kreuzlingen,0,0
8595,Altnau,TG,0,4641,Altnau,Kreuzlingen,0,0
8596,Münsterlingen,TG,0,4691,Münsterlingen,Kreuzlingen,0,0
8596,Scherzingen,TG,0,4691,Münsterlingen,Kreuzlingen,0,0
8597,Landschlacht,TG,0,4691,Münsterlingen,Kreuzlingen,0,0
8598,Bottighofen,TG,0,4643,Bottighofen,Kreuzlingen,0,1
8598,Bottighofen,TG,0,4671,Kreuzlingen,Kreuzlingen,0,1
8599,Salmsach,TG,0,4441,Salmsach,Arbon,0,0
8600,Dübendorf,ZH,2,197,Schwerzenbach,Uster,0,1
8600,Dübendorf,ZH,2,54,Dietlikon,Bülach,0,1
8600,Dübendorf,ZH,2,191,Dübendorf,Uster,0,1
8602,Wangen b. Dübendorf,ZH,2,200,Wangen-Brüttisellen,Uster,0,0
8603,Schwerzenbach,ZH,2,197,Schwerzenbach,Uster,0,1
8603,Schwerzenbach,ZH,2,191,Dübendorf,Uster,0,1
8604,Volketswil,ZH,2,199,Volketswil,Uster,0,0
8605,Gutenswil,ZH,2,199,Volketswil,Uster,0,0
